original_id 	 sent1 	 sent2 	 keyword_before 	 relation 1to2 	 pattern 	 original_label 	 original_genre 	 consistent 	 formula 	 start_ends 	 new_label 
1912	this soup has no nutritious substance.	this *food* has no substance	soup	ent_f	[('soup+', ' < Hyper', '*'), (['nutritious-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([1], [1]), ([4, 5], [4])]	neutral
1912	this *fish soup* has no nutritious substance	this soup has no substance.	soup	ent_f	[('Hypo < ', 'soup+', '*'), (['nutritious-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([1, 2], [1]), ([5, 6], [4])]	neutral
1912	this soup has no nutritious substance.	this *fish soup* has no substance	soup	ent_r	[('soup+', ' > Hypo', '*'), (['nutritious-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([1], [1, 2]), ([4, 5], [5])]	neutral
1927	there is a *building* in every city in america	there is a library in every corner in every city in america.	library	ent_r	[('Hyper > ', 'library+', '*'), ('INS', ['corner-', 'in+', 'every+'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([3], [3]), ([4, 6, 7], [4, 6, 7, 8, 9])]	neutral
1927	there is a library in every city in america.	there is a *building* in every corner in every city in america	library	ent_f	[('library+', ' < Hyper', '*'), ('INS', ['corner-', 'in+', 'every+'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([3], [3]), ([4, 6, 7], [4, 6, 7, 8, 9])]	entailment
1932	if it rains *in the future* , she will not come here	if it rains again tomorrow, she will not come here.	tomorrow	ent_r	[('INS', ['again-']), ('Hyper > ', 'tomorrow-', '*')]	entailment	crowd:downward_monotone:conditionals	True	['ent_r', 'ent_r*']->['ent_f', 'ent_f']	[([2], [2, 3]), ([3, 4, 5], [4])]	entailment
1932	if it rains tomorrow, she will not come here.	if it rains again *in the future* , she will not come here	tomorrow	ent_f	[('INS', ['again-']), ('tomorrow-', ' < Hyper', '*')]	entailment	crowd:downward_monotone:conditionals	True	['ent_r', 'ent_f*']->['ent_f', 'ent_r']	[([2], [2, 3]), ([3], [4, 5, 6])]	neutral
1932	if it rains *the day after tomorrow* , she will not come here	if it rains again tomorrow, she will not come here.	tomorrow	alt	[('INS', ['again-']), ('Alt | ', 'tomorrow-', '*')]	entailment	crowd:downward_monotone:conditionals	True	['ent_r', 'alt*']->['ent_f', 'ind']	[([2], [2, 3]), ([3, 4, 5, 6], [4])]	neutral
1932	if it rains tomorrow, she will not come here.	if it rains again *the day after tomorrow* , she will not come here	tomorrow	alt	[('INS', ['again-']), ('tomorrow-', 'Alt |', '*')]	entailment	crowd:downward_monotone:conditionals	True	['ent_r', 'ent_r']->['ent_f', 'ind']	[([2], [2, 3]), ([3, 4, 5, 6], [4])]	neutral
1947	*people* have n't found a vaccine for cancer yet	scientists haven't found a vaccine and medicine for cancer yet.	scientists	ent_r	[('Hyper > ', 'scientists-', '*'), ('INS', ['and-', 'medicine-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_r*', 'ent_r']->['ent_f', 'ent_f']	[([0], [0]), ([5], [5, 6, 7])]	entailment
1947	scientists haven't found a vaccine for cancer yet.	*people* have n't found a vaccine and medicine for cancer yet	scientists	ent_f	[('scientists-', ' < Hyper', '*'), ('INS', ['and-', 'medicine-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_f*', 'ent_r']->['ent_r', 'ent_f']	[([0], [0]), ([5], [5, 6, 7])]	neutral
1947	*businessman* have n't found a vaccine for cancer yet	scientists haven't found a vaccine and medicine for cancer yet.	scientists	alt	[('Alt | ', 'scientists-', '*'), ('INS', ['and-', 'medicine-'])]	entailment	crowd:downward_monotone:conjunction	True	['alt*', 'ent_r']->['ind', 'ent_f']	[([0], [0]), ([5], [5, 6, 7])]	neutral
1947	scientists haven't found a vaccine for cancer yet.	*businessman* have n't found a vaccine and medicine for cancer yet	scientists	alt	[('scientists-', 'Alt |', '*'), ('INS', ['and-', 'medicine-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_r']->['ind', 'ent_f']	[([0], [0]), ([5], [5, 6, 7])]	neutral
1947	*basketball player* have n't found a vaccine for cancer yet	scientists haven't found a vaccine and medicine for cancer yet.	scientists	alt	[('Alt | ', 'scientists-', '*'), ('INS', ['and-', 'medicine-'])]	entailment	crowd:downward_monotone:conjunction	True	['alt*', 'ent_r']->['ind', 'ent_f']	[([0, 1], [0]), ([6], [5, 6, 7])]	neutral
1947	scientists haven't found a vaccine for cancer yet.	*basketball player* have n't found a vaccine and medicine for cancer yet	scientists	alt	[('scientists-', 'Alt |', '*'), ('INS', ['and-', 'medicine-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_r']->['ind', 'ent_f']	[([0, 1], [0]), ([6], [5, 6, 7])]	neutral
1948	*people* have n't found a vaccine for cancer yet	scientists haven't found a vaccine and successful treatment for cancer yet.	scientists	ent_r	[('Hyper > ', 'scientists-', '*'), ('INS', ['and-', 'successful-', 'treatment-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_r*', 'ent_r']->['ent_f', 'ent_f']	[([0], [0]), ([5], [8, 5, 6, 7])]	entailment
1948	scientists haven't found a vaccine for cancer yet.	*people* have n't found a vaccine and successful treatment for cancer yet	scientists	ent_f	[('scientists-', ' < Hyper', '*'), ('INS', ['and-', 'successful-', 'treatment-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_f*', 'ent_r']->['ent_r', 'ent_f']	[([0], [0]), ([5], [8, 5, 6, 7])]	neutral
1948	*businessman* have n't found a vaccine for cancer yet	scientists haven't found a vaccine and successful treatment for cancer yet.	scientists	alt	[('Alt | ', 'scientists-', '*'), ('INS', ['and-', 'successful-', 'treatment-'])]	entailment	crowd:downward_monotone:conjunction	True	['alt*', 'ent_r']->['ind', 'ent_f']	[([0], [0]), ([5], [8, 5, 6, 7])]	neutral
1948	scientists haven't found a vaccine for cancer yet.	*businessman* have n't found a vaccine and successful treatment for cancer yet	scientists	alt	[('scientists-', 'Alt |', '*'), ('INS', ['and-', 'successful-', 'treatment-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_r']->['ind', 'ent_f']	[([0], [0]), ([5], [8, 5, 6, 7])]	neutral
1948	*basketball player* have n't found a vaccine for cancer yet	scientists haven't found a vaccine and successful treatment for cancer yet.	scientists	alt	[('Alt | ', 'scientists-', '*'), ('INS', ['and-', 'successful-', 'treatment-'])]	entailment	crowd:downward_monotone:conjunction	True	['alt*', 'ent_r']->['ind', 'ent_f']	[([0, 1], [0]), ([6], [8, 5, 6, 7])]	neutral
1948	scientists haven't found a vaccine for cancer yet.	*basketball player* have n't found a vaccine and successful treatment for cancer yet	scientists	alt	[('scientists-', 'Alt |', '*'), ('INS', ['and-', 'successful-', 'treatment-'])]	entailment	crowd:downward_monotone:conjunction	True	['ent_r', 'ent_r']->['ind', 'ent_f']	[([0, 1], [0]), ([6], [8, 5, 6, 7])]	neutral
1970	my *family member* takes a walk every morning	my father takes a walk every sunny morning.	father	ent_r	[('Hyper > ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1, 2], [1]), ([7], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *family member* takes a walk every sunny morning	father	ent_f	[('father+', ' < Hyper', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1, 2]), ([6], [7, 8])]	entailment
1970	my *relative* takes a walk every morning	my father takes a walk every sunny morning.	father	ent_r	[('Hyper > ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *relative* takes a walk every sunny morning	father	ent_f	[('father+', ' < Hyper', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([6], [6, 7])]	entailment
1970	my *parent* takes a walk every morning	my father takes a walk every sunny morning.	father	ent_r	[('Hyper > ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *parent* takes a walk every sunny morning	father	ent_f	[('father+', ' < Hyper', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([6], [6, 7])]	entailment
1970	my *grandfather* takes a walk every morning	my father takes a walk every sunny morning.	father	alt	[('Alt | ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *grandfather* takes a walk every sunny morning	father	alt	[('father+', 'Alt |', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my *mother* takes a walk every morning	my father takes a walk every sunny morning.	father	alt	[('Alt | ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *mother* takes a walk every sunny morning	father	alt	[('father+', 'Alt |', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my *brother* takes a walk every morning	my father takes a walk every sunny morning.	father	alt	[('Alt | ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *brother* takes a walk every sunny morning	father	alt	[('father+', 'Alt |', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my *sister* takes a walk every morning	my father takes a walk every sunny morning.	father	alt	[('Alt | ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *sister* takes a walk every sunny morning	father	alt	[('father+', 'Alt |', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my *friend* takes a walk every morning	my father takes a walk every sunny morning.	father	alt	[('Alt | ', 'father+', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1970	my father takes a walk every morning.	my *friend* takes a walk every sunny morning	father	alt	[('father+', 'Alt |', '*'), ('INS', ['sunny-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([6], [6, 7])]	neutral
1971	my *family member* takes a walk every sunny morning	my father takes a walk every morning.	father	ent_r	[('Hyper > ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([1, 2], [1]), ([7, 8], [6])]	neutral
1971	my father takes a walk every sunny morning.	my *family member* takes a walk every morning	father	ent_f	[('father+', ' < Hyper', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([1], [1, 2]), ([6, 7], [7])]	neutral
1971	my *relative* takes a walk every sunny morning	my father takes a walk every morning.	father	ent_r	[('Hyper > ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([1], [1]), ([6, 7], [6])]	neutral
1971	my father takes a walk every sunny morning.	my *relative* takes a walk every morning	father	ent_f	[('father+', ' < Hyper', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([1], [1]), ([6, 7], [6])]	neutral
1971	my *parent* takes a walk every sunny morning	my father takes a walk every morning.	father	ent_r	[('Hyper > ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_r*', 'ent_f']->['ent_r', 'ent_r']	[([1], [1]), ([6, 7], [6])]	neutral
1971	my father takes a walk every sunny morning.	my *parent* takes a walk every morning	father	ent_f	[('father+', ' < Hyper', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f*', 'ent_f']->['ent_f', 'ent_r']	[([1], [1]), ([6, 7], [6])]	neutral
1971	my *grandfather* takes a walk every sunny morning	my father takes a walk every morning.	father	alt	[('Alt | ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my father takes a walk every sunny morning.	my *grandfather* takes a walk every morning	father	alt	[('father+', 'Alt |', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my *mother* takes a walk every sunny morning	my father takes a walk every morning.	father	alt	[('Alt | ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my father takes a walk every sunny morning.	my *mother* takes a walk every morning	father	alt	[('father+', 'Alt |', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my *brother* takes a walk every sunny morning	my father takes a walk every morning.	father	alt	[('Alt | ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my father takes a walk every sunny morning.	my *brother* takes a walk every morning	father	alt	[('father+', 'Alt |', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my *sister* takes a walk every sunny morning	my father takes a walk every morning.	father	alt	[('Alt | ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my father takes a walk every sunny morning.	my *sister* takes a walk every morning	father	alt	[('father+', 'Alt |', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my *friend* takes a walk every sunny morning	my father takes a walk every morning.	father	alt	[('Alt | ', 'father+', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['alt*', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1971	my father takes a walk every sunny morning.	my *friend* takes a walk every morning	father	alt	[('father+', 'Alt |', '*'), (['sunny-'], 'INS')]	neutral	crowd:downward_monotone	True	['ent_f', 'ent_f']->['alt', 'ent_r']	[([1], [1]), ([6, 7], [6])]	contradiction
1979	that *individual* showed no fear	that boy showed no grain of fear.	boy	ent_r	[('Hyper > ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *individual* showed no grain of fear	boy	ent_f	[('boy+', ' < Hyper', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	entailment
1979	that *somebody* showed no fear	that boy showed no grain of fear.	boy	ent_r	[('Hyper > ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *somebody* showed no grain of fear	boy	ent_f	[('boy+', ' < Hyper', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	entailment
1979	that *male* showed no fear	that boy showed no grain of fear.	boy	ent_r	[('Hyper > ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *male* showed no grain of fear	boy	ent_f	[('boy+', ' < Hyper', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	entailment
1979	that *person* showed no fear	that boy showed no grain of fear.	boy	ent_r	[('Hyper > ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *person* showed no grain of fear	boy	ent_f	[('boy+', ' < Hyper', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	entailment
1979	that *someone* showed no fear	that boy showed no grain of fear.	boy	ent_r	[('Hyper > ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r*', 'ent_r']->['ent_r', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *someone* showed no grain of fear	boy	ent_f	[('boy+', ' < Hyper', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_f*', 'ent_r']->['ent_f', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	entailment
1979	that *girl* showed no fear	that boy showed no grain of fear.	boy	alt	[('Alt | ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *girl* showed no grain of fear	boy	alt	[('boy+', 'Alt |', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that *daughter* showed no fear	that boy showed no grain of fear.	boy	alt	[('Alt | ', 'boy+', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['alt*', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
1979	that boy showed no fear.	that *daughter* showed no grain of fear	boy	alt	[('boy+', 'Alt |', '*'), ('INS', ['grain-', 'of-'])]	entailment	crowd:downward_monotone	True	['ent_r', 'ent_r']->['alt', 'ent_f']	[([1], [1]), ([2], [2, 4, 5])]	neutral
